listing_id,title,title_url,price,dates,age,usage,condition
9909443,Children Story Books 10/- each,https://abudhabi.dubizzle.com/classified/books/childrens-books/fiction/2017/4/14/children-story-books-10-each-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NA%3D%3D&pos=99,AED 10,2017-04-14,6-12 months,Used Once,Flawless
9909442,KAPLAN NEW SAT TEST PREP (BRAND NEW),https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/14/kaplan-new-sat-test-prep-brand-new--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NA%3D%3D&pos=100,AED 115,2017-04-14,Brand New,Used Once,Flawless
9909441,15 each as good as new,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/14/15-each-as-good-as-new-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NA%3D%3D&pos=101,AED 15,2017-04-14,1-6 months,Used Once,Flawless
9909440,Assorted best sellers | engineering books for...,https://abudhabi.dubizzle.com/classified/books/fiction/mysterythriller/2017/4/14/assorted-books-for-sale-all-for-aed-350-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NA%3D%3D&pos=102,AED 200,2017-04-14,1-2 years,Light Usage,Flawless
9909439,Bio guides for sale Grade 11,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/14/bio-guides-for-sale-grade-11-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NA%3D%3D&pos=103,AED 40,2017-04-14,6-12 months,Light Usage,Flawless
9909436,Pathology Book Sixth Edition For Sale!,https://abudhabi.dubizzle.com/classified/books/textbooks/university/2017/4/14/pathology-book-sixth-edition-for-sale--3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=106,AED 150,2017-04-14,0-1 month,Used Once,Flawless
9909435,Tution available@Abu hail,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/14/tution-available-abu-hail-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=107,AED 500,2017-04-14,2-5 years,Light Usage,Good
9909434,2017 CFA reference material PDF,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/14/2017-cfa-reference-material-pdf-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=108,AED 100,2017-04-14,Brand New,Never Used,Flawless
9909432,11th CBSE Oswal and Golden guides,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/14/11th-cbse-oswal-and-golden-guides-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=109,AED 170,2017-04-14,6-12 months,Light Usage,Flawless
9909431,Children's books collection,https://sharjah.dubizzle.com/classified/books/childrens-books/fiction/2017/4/13/children-s-books-collection-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=110,AED 5,2017-04-14,1-6 months,Light Usage,Flawless
9909430,Hunger Games Books,https://sharjah.dubizzle.com/classified/books/fiction/fantasysci-fi/2017/4/13/hunger-games-books-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=111,AED 20,2017-04-14,1-6 months,Normal Usage,Excellent
9909427,SAT Books,https://alain.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/13/sat-books-39/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=112,AED 40,2017-04-14,2-5 years,Light Usage,Flawless
9909425,Attachments by Rainbow Rowell,https://abudhabi.dubizzle.com/classified/books/fiction/romance/2017/4/13/attachments-by-rainbow-rowell-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=113,AED 30,2017-04-14,0-1 month,Never Used,Flawless
9909424,Sidemen Book,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/13/sidemen-book-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=114,AED 30,2017-04-14,0-1 month,Never Used,Flawless
9909423,DPS SHARJAH GRADE 7 TEXTBOOKS ARE AVAILABLE,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/13/dps-sharjah-grade-7-textbooks-are-availabl-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=115,AED 100,2017-04-13,Brand New,Never Used,Flawless
9909422,CBSE 12TH BOOKS AND GUIDES FOR SALE,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/cbse-12th-books-and-guides-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=116,AED 1,2017-04-13,6-12 months,Light Usage,Excellent
9909421,BE HAPPYY,https://abudhabi.dubizzle.com/classified/books/childrens-books/picturepop-up-books/2017/4/13/be-happyy-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=117,AED 1,2017-04-13,Brand New,Never Used,Flawless
9909420,Kids books,https://dubai.dubizzle.com/classified/books/childrens-books/educational-books/2017/4/13/kids-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=118,AED 12,2017-04-13,1-6 months,Light Usage,Flawless
9909419,Mathematics xam idea class 10,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/13/mathematics-xam-idea-class-10-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=119,AED 20,2017-04-13,6-12 months,Light Usage,Excellent
9909418,Social science together with class 10,https://abudhabi.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/social-science-together-with-class-10-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=120,AED 20,2017-04-13,1-6 months,Light Usage,Good
9909417,Books,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/13/books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=121,AED 15,2017-04-13,1-6 months,Used Once,Flawless
9909416,Mathematics together with class 10 term2,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/13/mathematics-together-with-class-10-term2-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=122,AED 15,2017-04-13,1-2 years,Normal Usage,Average
9909415,Golden social science class 10,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/13/golden-social-science-class-10-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=123,AED 25,2017-04-13,1-2 years,Light Usage,Good
9909414,PRECALCULUS (university book),https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/13/precalculus-university-book--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=124,AED 50,2017-04-13,Brand New,Never Used,Flawless
9909413,University physics,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/13/university-physics-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=125,AED 50,2017-04-13,Brand New,Never Used,Flawless
9909409,"Who Moved My Cheese" Book (Brand New),https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/13/-who-moved-my-cheese-book-brand-new--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=126,AED 25,2017-04-13,Brand New,Never Used,Flawless
9909406,New and Second hand books for sale,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/13/new-and-second-hand-books-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=127,AED 10,2017-04-13,6-12 months,Used Once,Flawless
9909405,Islamic book for grade 5 and 2 available,https://ajman.dubizzle.com/classified/books/textbooks/primary-school/2017/4/13/islamic-book-for-grade-5-and-2-available-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=128,AED 1,2017-04-13,6-12 months,Used Once,Flawless
9909404,Urdu Magazines,https://sharjah.dubizzle.com/classified/books/nonfiction/sportshealth-books/2017/4/13/urdu-magazines-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9NQ%3D%3D&pos=129,AED 4,2017-04-13,1-2 years,Used Once,Flawless
9909402,Barron's IELTS,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/13/barron-s-ielts-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=132,AED 70,2017-04-13,1-6 months,Used Once,Flawless
9909401,11th CBSE Accounts and Economics guides,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/11th-cbse-accounts-and-economics-guides-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=133,AED 50,2017-04-13,6-12 months,Light Usage,Flawless
9909400,IGCSE phy|bio|chemistry|math textbook,https://fujairah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/13/igcse-phy-bio-chemistry-math-textbook-13/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=134,AED 75,2017-04-13,6-12 months,Light Usage,Flawless
9909399,Faces in the water,https://abudhabi.dubizzle.com/classified/books/fiction/fantasysci-fi/2017/4/13/faces-in-the-water-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=135,AED 20,2017-04-13,Brand New,Used Once,Flawless
9909398,Three Cups of tea Novel,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/13/three-cups-of-tea-novel-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=136,AED 20,2017-04-13,1-2 years,Light Usage,Excellent
9909397,10th Cbse Maths guides for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/10th-cbse-maths-guides-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=137,AED 50,2017-04-13,1-2 years,Light Usage,Flawless
9909396,11th CBSE Science guides for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/11th-cbse-science-guides-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=138,AED 100,2017-04-13,6-12 months,Light Usage,Flawless
9909395,11 CBSE Science books for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/11-cbse-science-books-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=139,AED 100,2017-04-13,6-12 months,Normal Usage,Flawless
9909394,Kids books for sale,https://dubai.dubizzle.com/classified/books/childrens-books/educational-books/2017/4/13/kids-books-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=140,AED 90,2017-04-13,1-6 months,Light Usage,Excellent
9909393,CBSE NCERT BOOKS,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/cbse-ncert-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=141,AED 250,2017-04-13,6-12 months,Normal Usage,Excellent
9909391,THE HUNGER GAMES FOR SALE,https://sharjah.dubizzle.com/classified/books/fiction/actionadventure/2017/4/13/the-hunger-games-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=142,AED 35,2017-04-13,6-12 months,Used Once,Flawless
9909390,PERCY JACKSON SERIES FOR SALE,https://sharjah.dubizzle.com/classified/books/fiction/actionadventure/2017/4/13/percy-jackson-series-for-sale-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=143,AED 30,2017-04-13,1-6 months,Used Once,Flawless
9909388,WILEY CMA BOOKS PART 2 AND EXTRA MATERIALS,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/13/wiley-cma-part-2-and-extra-materials-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=144,AED 1500,2017-04-13,1-6 months,Light Usage,Flawless
9909387,School Book for Grade VI,https://abudhabi.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/school-book-for-grade-vi-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=145,AED 5,2017-04-13,Brand New,Never Used,Flawless
9909386,Wiley CMA Books Part 1 and Extra Materials,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/13/wiley-cma-books-part-1-and-extra-materials-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=146,AED 1500,2017-04-13,1-6 months,Light Usage,Flawless
9909385,IGCSE Biology Classified Past Papers for Sale,https://sharjah.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/13/igcse-biology-classified-past-papers-for-s-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=147,AED 100,2017-04-13,Brand New,Never Used,Flawless
9909383,CBSE  GRADE 10 HINDI GUIDE,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/cbse-grade-10-hindi-guide-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=148,AED 25,2017-04-13,1-6 months,Never Used,Flawless
9909382,CBSE  GRADE 10 SCIENCE (LAKHMIR SINGH),https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/cbse-grade-10-science-lakhmir-singh--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=149,AED 60,2017-04-13,1-6 months,Never Used,Flawless
9909381,CBSE GRADE 10 OSWAAL GUIDE,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/cbse-grade-10-oswaal-guide-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=150,AED 80,2017-04-13,1-6 months,Never Used,Flawless
9909380,CBSE GRADE 9 & 10 LAB MANUAL,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/cbse-grade-9-amp-10-lab-manual-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=151,AED 30,2017-04-13,1-6 months,Never Used,Flawless
9909379,CBSE GRADE 10 MATHS GUIDE,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/cbse-grade-10-maths-guide-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=152,AED 30,2017-04-13,1-6 months,Never Used,Flawless
9909378,Books for young girls,https://abudhabi.dubizzle.com/classified/books/childrens-books/fiction/2017/4/13/books-for-young-girls-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=153,AED 75,2017-04-13,1-6 months,Used Once,Flawless
9909377,Kids encyclopedia,https://abudhabi.dubizzle.com/classified/books/childrens-books/educational-books/2017/4/13/kids-encyclopedia-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=154,AED 40,2017-04-13,0-1 month,Used Once,Flawless
9909376,Princess diaries books,https://abudhabi.dubizzle.com/classified/books/childrens-books/other/2017/4/13/princess-diaries-books-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Ng%3D%3D&pos=155,AED 35,2017-04-13,6-12 months,Light Usage,Good
9909374,GRADE 1 BOOKS FULL SET-NIMS/CENTRAL SCHOOL,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/13/grade-1-books-full-set-nimscentral-school-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=158,AED 1,2017-04-13,6-12 months,Used Once,Flawless
9909371,books,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/13/books-3-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=159,AED 10,2017-04-13,2-5 years,Normal Usage,Good
9909370,Books,https://abudhabi.dubizzle.com/classified/books/fiction/other/2017/4/13/books-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=160,AED 10,2017-04-13,5-10 years,Normal Usage,Good
9909369,No advance we provide Family residence visa s...,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/13/no-advance-we-provide-family-residence-vis-2-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=161,AED 2000,2017-04-13,Brand New,Never Used,Flawless
9909368,No advance we provide Family residence visa s...,https://dubai.dubizzle.com/classified/books/childrens-books/other/2017/4/13/no-advance-we-provide-family-residence-vis-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=162,AED 2000,2017-04-13,Brand New,Never Used,Flawless
9909366,Text books for grade 9   & 10,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/text-books-for-grade-9-amp-10-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=163,AED 150,2017-04-13,6-12 months,Light Usage,Flawless
9909365,10Fils copy's book binding,https://dubai.dubizzle.com/classified/books/childrens-books/educational-books/2017/4/13/10fils-copy-s-book-binding-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=164,AED 1,2017-04-13,Brand New,Never Used,Flawless
9909364,Arabic textbook for Grade 8&9,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/13/arabic-textbook-for-grade-8amp-9-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=165,AED 1,2017-04-13,1-6 months,Used Once,Flawless
9909363,Islamic studies books for Grade 1,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/13/islamic-studies-books-for-grade-1-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=166,AED 20,2017-04-13,6-12 months,Light Usage,Flawless
9909362,Book Accessories > Book Lights,https://dubai.dubizzle.com/classified/books/book-accessories/book-lights/2017/4/13/book-accessories-gt-book-lights-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=167,AED 546,2017-04-13,6-12 months,Normal Usage,Excellent
9909361,CBSE BOOKS,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/12/cbse-books-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=168,AED 30,2017-04-13,1-2 years,Light Usage,Flawless
9909360,Writing notebook,https://dubai.dubizzle.com/classified/books/book-accessories/diariesnote-books/2017/4/12/writing-notebook-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=169,AED 39,2017-04-13,Brand New,Never Used,Flawless
9909359,Grade 11 cbse science guides for sale in very...,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/12/grade-11-cbse-science-guides-for-sale-in-v-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=170,AED 1,2017-04-12,6-12 months,Light Usage,Flawless
9909358,CBSE guides for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/12/cbse-guides-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=171,AED 40,2017-04-12,Brand New,Light Usage,Flawless
9909357,Childrens Books,https://dubai.dubizzle.com/classified/books/childrens-books/other/2017/4/12/childrens-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=172,AED 30,2017-04-12,6-12 months,Used Once,Excellent
9909356,CBSE Guide for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/12/cbse-guide-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=173,AED 40,2017-04-12,Brand New,Light Usage,Flawless
9909355,V for vendetta comic book,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/12/v-for-vendetta-comic-book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=174,AED 35,2017-04-12,1-6 months,Light Usage,Flawless
9909354,Grade 11 textbooks cbse for SALE,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/12/grade-11-textbooks-cbse-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=175,AED 150,2017-04-12,6-12 months,Light Usage,Flawless
9909352,Dictionary - CUTTING EGDE-Mini Dictionary (3c...,https://dubai.dubizzle.com/classified/books/digitale-books/other/2017/4/12/dictionary-cutting-egde-mini-dictionary-3c-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=176,AED 15,2017-04-12,1-2 years,Light Usage,Flawless
9909351,The Secret Garden,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/12/the-secret-garden-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=177,AED 15,2017-04-12,2-5 years,Light Usage,Excellent
9909350,Grade 4 islamic text /work book needed,https://ajman.dubizzle.com/classified/books/textbooks/primary-school/2017/4/12/grade-4-islamic-text-work-book-needed-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=178,AED 1,2017-04-12,0-1 month,Used Once,Flawless
9909349,Health & Beauty book - The Complete book ...,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/12/health-amp-beauty-book-the-complete-book-f-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=179,AED 20,2017-04-12,1-2 years,Light Usage,Flawless
9909348,Books - Daniel Steel - 3 books for Just Dhs.2...,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/12/books-daniel-steel-3-books-for-just-dhs20--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=180,AED 25,2017-04-12,6-12 months,Light Usage,Flawless
9909347,intellectual thoughts,https://abudhabi.dubizzle.com/classified/books/nonfiction/other/2017/4/12/intellectual-thoughts-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9Nw%3D%3D&pos=181,AED 1,2017-04-12,0-1 month,Never Used,Flawless
9909345,Grade 1 & 2 arabic textbook and workbook ...,https://dubai.dubizzle.com/classified/books/textbooks/primary-school/2017/4/12/grade-1-amp-2-arabic-textbook-and-workbook-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9OA%3D%3D&pos=184,AED 25,2017-04-12,6-12 months,Light Usage,Flawless
9909344,Arabic textbook for grade 9 CBSE for sale,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/12/arabic-textbook-for-grade-9-cbse-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9OA%3D%3D&pos=185,AED 25,2017-04-12,6-12 months,Light Usage,Flawless
9909342,KAPLAN SAT 2 MATHEMATICS LEVEL 2,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/12/kaplan-sat-2-mathematics-level-2-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9OA%3D%3D&pos=186,AED 60,2017-04-12,6-12 months,Light Usage,Flawless
9909341,PRINCETON REVIEW SAT 2 PHYSICS,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/12/princeton-review-sat-2-physics-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9OA%3D%3D&pos=187,AED 60,2017-04-12,6-12 months,Light Usage,Flawless
9909340,PRINCETON REVIEW SAT 2 MATHEMATICS,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/12/princeton-review-sat-2-mathematics-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9OA%3D%3D&pos=188,AED 60,2017-04-12,6-12 months,Light Usage,Flawless
9909339,BARRONS SAT 2 CHEMISTRY,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/12/barrons-sat-2-chemistry-3-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9OA%3D%3D&pos=189,AED 60,2017-04-12,6-12 months,Light Usage,Flawless
9909337,Ib past papers from may 2009 to 2016 novembor,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/12/ib-past-papers-from-may-2009-to-2016-novem-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9OA%3D%3D&pos=190,AED 200,2017-04-12,Brand New,Never Used,Flawless
9909336,OSWAAL QUESTION BANK FOR PHYSICS CLASS 11 CBS...,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/12/oswaal-question-bank-for-physics-class-11--3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9OA%3D%3D&pos=191,AED 10,2017-04-12,1-6 months,Used Once,Flawless
